id,title,filtered_words,features,label_index
F188,Hoax Confirmed by Sources,property throw provide different leg tonight decade. heavy environmental way. approach choose cost population challenge yet. — shocking claims hoax surface internet.,"(10000,[9903],[5.523458920524919])",0.0
F131,Hoax Confirmed by Sources,bed sign indeed blood. radio resource ok see thank country. value almost time enough be. — shocking claims hoax surface internet.,"(10000,[8638],[5.523458920524919])",0.0
R202,New Report on Public Health,sign present agree despite minute idea direction. weight report raise. experts discuss ongoing developments public health.,"(10000,[9123],[5.523458920524919])",1.0
F111,Celebrity Scandal Confirmed by Sources,exist natural visit. represent natural central present home. — shocking claims celebrity scandal surface internet.,"(10000,[3515],[5.523458920524919])",0.0
R151,New Report on Policy,strategy tax. boy sell performance price staff operation management. experts discuss ongoing developments policy.,"(10000,[5546],[5.117993812416755])",1.0
F058,Government Cover-Up Confirmed by Sources,pm military good next off. phone feeling wear conference mr. — shocking claims government cover-up surface internet.,"(10000,[7221],[5.523458920524919])",0.0
R164,New Report on Education,thing instead responsibility describe sign little material friend. well fine defense. experts discuss ongoing developments education.,"(10000,[7661],[5.523458920524919])",1.0
F242,Celebrity Scandal Confirmed by Sources,business always goal. feel kid. statement send key resource power. — shocking claims celebrity scandal surface internet.,"(10000,[9291],[5.523458920524919])",0.0
F064,Mind Control Confirmed by Sources,wide watch six realize admit event. father surface term education nor. professor onto safe mind answer our. — shocking claims mind control surface internet.,"(10000,[3932],[5.523458920524919])",0.0
R228,New Report on Education,ahead space beyond exist live. voice yard buy this. able lawyer everybody certain oil every. glass ability mrs group adult box. experts discuss ongoing developments education.,"(10000,[5431],[5.523458920524919])",1.0
R210,New Report on Economic Growth,seat staff somebody understand thus second. investment else situation. phone cost able east order war home. choose throughout along southern interest. experts discuss ongoing developments economic growth.,"(10000,[2173],[5.523458920524919])",1.0
R156,New Report on Policy,make wind play answer away. common money enter. experts discuss ongoing developments policy.,"(10000,[5255],[5.523458920524919])",1.0
R192,New Report on Climate Change,enjoy military according interest imagine. hundred health learn item. job focus exactly entire. experts discuss ongoing developments climate change.,"(10000,[9848],[5.523458920524919])",1.0
F102,Government Cover-Up Confirmed by Sources,cell author majority movement. certain cause newspaper. — shocking claims government cover-up surface internet.,"(10000,[9699],[5.523458920524919])",0.0
R237,New Report on Election,moment run weight south project. space gun brother discussion vote. fund understand question others action address. read many attorney feeling process. experts discuss ongoing developments election.,"(10000,[6946],[5.117993812416755])",1.0
F015,Immortal Jellyfish Confirmed by Sources,kid win reduce actually table. memory may debate hard treat. vote question civil open tend. art home act score simply speak. — shocking claims immortal jellyfish surface internet.,"(10000,[9335],[5.523458920524919])",0.0
F020,Celebrity Scandal Confirmed by Sources,eat oil word future. rest method whom. ago ground sister front improve end free wish. — shocking claims celebrity scandal surface internet.,"(10000,[146],[5.523458920524919])",0.0
R083,New Report on Election,yeah walk value source sister. type forward compare series build land wall. experts discuss ongoing developments election.,"(10000,[7178],[5.523458920524919])",1.0
F035,Hoax Confirmed by Sources,focus always whatever election positive. mother price grow group threat exist start. — shocking claims hoax surface internet.,"(10000,[2205],[5.523458920524919])",0.0
R082,New Report on Budget Report,happy spend build policy serve. culture outside though little thought trade. experts discuss ongoing developments budget report.,"(10000,[7468],[5.523458920524919])",1.0
F114,Mind Control Confirmed by Sources,citizen knowledge fly real serious. — shocking claims mind control surface internet.,"(10000,[4628],[5.523458920524919])",0.0
F179,Secret Cure Confirmed by Sources,look dog owner find apply however. prove safe together effect among. condition wide generation structure southern. republican several admit. — shocking claims secret cure surface internet.,"(10000,[8933],[5.523458920524919])",0.0
F026,Celebrity Scandal Confirmed by Sources,father listen activity else eight yet. heavy. — shocking claims celebrity scandal surface internet.,"(10000,[6826],[5.523458920524919])",0.0
R217,New Report on Election,maintain health opportunity prove college. health likely like. watch direction wonder. experts discuss ongoing developments election.,"(10000,[9367],[5.523458920524919])",1.0
F009,Celebrity Scandal Confirmed by Sources,top reach whether republican quite. quality treat nothing drive data. free wide federal discussion. — shocking claims celebrity scandal surface internet.,"(10000,[2772],[5.523458920524919])",0.0
F240,Aliens Confirmed by Sources,trouble serious major community music draw. real manager face kind pay. — shocking claims aliens surface internet.,"(10000,[4294],[5.117993812416755])",0.0
R216,New Report on Research,state catch attention. south product among maintain relationship guy investment. experts discuss ongoing developments research.,"(10000,[6227],[5.523458920524919])",1.0
F129,Flat Earth Confirmed by Sources,data since sit. father behavior form lay card hotel. son human safe hit. — shocking claims flat earth surface internet.,"(10000,[1707],[5.523458920524919])",0.0
R197,New Report on Education,cultural necessary purpose rather billion show. product north close nothing inside piece. experts discuss ongoing developments education.,"(10000,[9597],[5.523458920524919])",1.0
F142,Government Cover-Up Confirmed by Sources,space various short water. — shocking claims government cover-up surface internet.,"(10000,[4192],[5.523458920524919])",0.0
R140,New Report on Climate Change,moment lay blue sometimes. experts discuss ongoing developments climate change.,"(10000,[3087],[5.523458920524919])",1.0
R165,New Report on Budget Report,house message already pass. bit doctor activity thank go brother. rock water bill different cover song. artist study tv. experts discuss ongoing developments budget report.,"(10000,[9082],[5.523458920524919])",1.0
R139,New Report on Education,leg film parent center everybody look former. increase forget operation far message stand. experts discuss ongoing developments education.,"(10000,[6357],[5.523458920524919])",1.0
F232,Hoax Confirmed by Sources,traditional hair capital reason final. maintain listen. — shocking claims hoax surface internet.,"(10000,[9843],[5.523458920524919])",0.0
F108,Celebrity Scandal Confirmed by Sources,trip author physical foot inside. live box matter day. thus appear begin argue day worker commercial. — shocking claims celebrity scandal surface internet.,"(10000,[1216],[5.523458920524919])",0.0
F167,Celebrity Scandal Confirmed by Sources,along book wish consider pass. old success action though most. often tax. — shocking claims celebrity scandal surface internet.,"(10000,[2765],[5.523458920524919])",0.0
R242,New Report on Research,compare present hard administration million amount. skin interview plan serve study. experts discuss ongoing developments research.,"(10000,[2747],[5.523458920524919])",1.0
F133,Immortal Jellyfish Confirmed by Sources,trouble article red despite officer. understand affect week us indeed exactly. — shocking claims immortal jellyfish surface internet.,"(10000,[4571],[5.523458920524919])",0.0
F025,Flat Earth Confirmed by Sources,value foreign red piece data show. dream court camera know put. democratic color i. — shocking claims flat earth surface internet.,"(10000,[2951],[5.523458920524919])",0.0
F093,Immortal Jellyfish Confirmed by Sources,audience language professor discussion blood. college travel smile course. half old man speech style current manage person. — shocking claims immortal jellyfish surface internet.,"(10000,[3583],[5.117993812416755])",0.0
F236,Government Cover-Up Confirmed by Sources,decade blue wind attack. top power tend. — shocking claims government cover-up surface internet.,"(10000,[6908],[5.523458920524919])",0.0
F069,Flat Earth Confirmed by Sources,management recognize relate relate foreign. international think adult past difference much this. customer consumer goal popular million reach animal. — shocking claims flat earth surface internet.,"(10000,[9534],[5.523458920524919])",0.0
F219,Flat Earth Confirmed by Sources,apply move senior. likely majority institution economic body. month house trip. — shocking claims flat earth surface internet.,"(10000,[6130],[5.523458920524919])",0.0
R079,New Report on Election,education join remain represent sometimes particularly. many project toward deep well fact sell. experts discuss ongoing developments election.,"(10000,[8268],[5.523458920524919])",1.0
F042,Hoax Confirmed by Sources,physical option second ever street draw. apply may me. catch fill evening either lose push. — shocking claims hoax surface internet.,"(10000,[6979],[5.523458920524919])",0.0
R154,New Report on Budget Report,budget thousand worry. blood government identify. yeah career next nation. experts discuss ongoing developments budget report.,"(10000,[3041],[5.523458920524919])",1.0
R089,New Report on Public Health,mention good team black value general argue. new shake personal minute around. experts discuss ongoing developments public health.,"(10000,[9621],[5.523458920524919])",1.0
R038,New Report on Public Health,player data card fine probably few. west follow run test leave. experts discuss ongoing developments public health.,"(10000,[9805],[5.117993812416755])",1.0
R053,New Report on Economic Growth,cold economic painting instead clear. compare career tree someone. experts discuss ongoing developments economic growth.,"(10000,[2869],[5.523458920524919])",1.0
F201,Hoax Confirmed by Sources,end policy radio security rule choose. speak morning relate economic. network born whose left allow board green. — shocking claims hoax surface internet.,"(10000,[6591],[5.523458920524919])",0.0
F013,Secret Cure Confirmed by Sources,brother late around. suddenly hit particularly stay. activity theory else sound. — shocking claims secret cure surface internet.,"(10000,[4257],[5.523458920524919])",0.0
R023,New Report on Policy,determine pull career class wear. teacher significant hold business grow suffer. responsibility worker half stay pick. experts discuss ongoing developments policy.,"(10000,[254],[5.523458920524919])",1.0
R068,New Report on Technology Breakthrough,tax tend. three respond several. government international training rather. experts discuss ongoing developments technology breakthrough.,"(10000,[2582],[5.523458920524919])",1.0
F065,Hoax Confirmed by Sources,sort plan receive american page by. whatever another television. catch even defense. — shocking claims hoax surface internet.,"(10000,[7623],[5.523458920524919])",0.0
F239,Celebrity Scandal Confirmed by Sources,little hard record air site sister. fill property college prepare manage answer force. — shocking claims celebrity scandal surface internet.,"(10000,[4389],[5.523458920524919])",0.0
F084,Miracle Drug Confirmed by Sources,even mean scientist work. quite organization certainly fall early offer. fight bag fall peace third almost. — shocking claims miracle drug surface internet.,"(10000,[5002],[5.523458920524919])",0.0
R120,New Report on Election,minute sell hospital space. deal gas around defense poor hair personal traditional. fill line war else. experts discuss ongoing developments election.,"(10000,[8061],[5.523458920524919])",1.0
F207,Government Cover-Up Confirmed by Sources,cultural generation even tax. home consider evidence owner raise. — shocking claims government cover-up surface internet.,"(10000,[6972],[5.523458920524919])",0.0
R158,New Report on Economic Growth,fund sure case. experts discuss ongoing developments economic growth.,"(10000,[4635],[5.523458920524919])",1.0
R097,New Report on Technology Breakthrough,beautiful last election share senior. likely poor rest reveal boy. still establish then. morning carry popular discover factor. experts discuss ongoing developments technology breakthrough.,"(10000,[7406],[5.523458920524919])",1.0
R092,New Report on Technology Breakthrough,institution surface need market rock situation. hot raise wear behind. movement wish physical sound. experts discuss ongoing developments technology breakthrough.,"(10000,[2988],[5.523458920524919])",1.0
F172,Hoax Confirmed by Sources,evidence rise hit assume happen. want believe strong strong. note clear price blue. — shocking claims hoax surface internet.,"(10000,[4005],[5.523458920524919])",0.0
R182,New Report on Economic Growth,outside team hot hope. book strategy politics single. good star focus better despite. experts discuss ongoing developments economic growth.,"(10000,[9153],[5.523458920524919])",1.0
F014,Secret Cure Confirmed by Sources,word interesting apply. — shocking claims secret cure surface internet.,"(10000,[9387],[5.523458920524919])",0.0
R230,New Report on Election,student real forget plant. amount nature loss dog character pull media. experts discuss ongoing developments election.,"(10000,[3584],[5.523458920524919])",1.0
F223,Government Cover-Up Confirmed by Sources,six single window. collection plan never. fight difference buy term production west common even. — shocking claims government cover-up surface internet.,"(10000,[6807],[5.117993812416755])",0.0
R221,New Report on Policy,financial week ten cold score organization use. race say democratic sure say certainly. bit heavy doctor west artist consider perhaps degree. experts discuss ongoing developments policy.,"(10000,[3637],[5.523458920524919])",1.0
R173,New Report on Climate Change,create brother system establish. final lot increase machine four several. experts discuss ongoing developments climate change.,"(10000,[4787],[5.523458920524919])",1.0
F249,Immortal Jellyfish Confirmed by Sources,field mrs long lawyer world fear business. rich top base clear detail result. — shocking claims immortal jellyfish surface internet.,"(10000,[8137],[5.523458920524919])",0.0
F112,Government Cover-Up Confirmed by Sources,though performance hand number poor sea assume. surface sell model threat story pay. — shocking claims government cover-up surface internet.,"(10000,[1614],[5.523458920524919])",0.0
R058,New Report on Budget Report,skill back wall although report dog. somebody never hundred. never nation war. experts discuss ongoing developments budget report.,"(10000,[279],[5.523458920524919])",1.0
R159,New Report on Economic Growth,everything box. bit medical happy. suddenly cost choose feel various agree. experts discuss ongoing developments economic growth.,"(10000,[4079],[5.523458920524919])",1.0
R029,New Report on Economic Growth,area difficult. admit international. experts discuss ongoing developments economic growth.,"(10000,[6435],[5.523458920524919])",1.0
R126,New Report on Research,though meeting stage work. pull whole business yes various. experts discuss ongoing developments research.,"(10000,[311],[5.523458920524919])",1.0
R132,New Report on Education,newspaper adult decide. suggest pick role. tough front score. experts discuss ongoing developments education.,"(10000,[1313],[5.523458920524919])",1.0
R025,New Report on Election,sport fund trade. child smile amount lead. experts discuss ongoing developments election.,"(10000,[1326],[5.523458920524919])",1.0
F214,Secret Cure Confirmed by Sources,day happy mouth. reality stuff community ability professional. — shocking claims secret cure surface internet.,"(10000,[7360],[5.523458920524919])",0.0
R177,New Report on Policy,wall defense simply even perform bed how. experts discuss ongoing developments policy.,"(10000,[3592],[5.523458920524919])",1.0
R196,New Report on Budget Report,exist local trade remember successful. seek allow truth anything. experts discuss ongoing developments budget report.,"(10000,[4520],[5.523458920524919])",1.0
R135,New Report on Budget Report,none house week national break government. moment provide middle suffer body. level determine become city. experts discuss ongoing developments budget report.,"(10000,[6569],[5.523458920524919])",1.0
F152,Government Cover-Up Confirmed by Sources,agreement goal kitchen college remember likely. — shocking claims government cover-up surface internet.,"(10000,[7518],[5.523458920524919])",0.0
F180,Secret Cure Confirmed by Sources,stage lay congress probably war future decade. network something field hotel major collection. — shocking claims secret cure surface internet.,"(10000,[5543],[5.523458920524919])",0.0
F003,Secret Cure Confirmed by Sources,interview film kitchen thus large phone. something imagine knowledge. — shocking claims secret cure surface internet.,"(10000,[6968],[5.523458920524919])",0.0
F244,Celebrity Scandal Confirmed by Sources,public machine. rock different feeling let form response million. — shocking claims celebrity scandal surface internet.,"(10000,[5072],[5.117993812416755])",0.0
F194,Immortal Jellyfish Confirmed by Sources,move cell role best development us. visit task argue tax show six. — shocking claims immortal jellyfish surface internet.,"(10000,[2118],[5.523458920524919])",0.0
R044,New Report on Policy,account word help note have. rest military manage conference media. least deal finally successful magazine candidate western thank. experts discuss ongoing developments policy.,"(10000,[5264],[5.523458920524919])",1.0
R141,New Report on Economic Growth,check bar. class mind feel nothing require time. cold gas former hold evidence end whole. may computer hold even. experts discuss ongoing developments economic growth.,"(10000,[6070],[5.523458920524919])",1.0
R188,New Report on Climate Change,ten task education child message analysis heart. experts discuss ongoing developments climate change.,"(10000,[644],[5.523458920524919])",1.0
F010,Aliens Confirmed by Sources,present happy husband bit point spend. painting sound cold. — shocking claims aliens surface internet.,"(10000,[2093],[5.523458920524919])",0.0
R106,New Report on Economic Growth,idea choose may now. deep hand. poor local garden ready. experts discuss ongoing developments economic growth.,"(10000,[7343],[5.523458920524919])",1.0
R049,New Report on Research,unit tell news section. six thought article. upon give bad business. experts discuss ongoing developments research.,"(10000,[428],[5.523458920524919])",1.0
R144,New Report on Budget Report,pick painting. subject though matter product set. senior watch key weight think ago not. experts discuss ongoing developments budget report.,"(10000,[2353],[5.523458920524919])",1.0
F199,Celebrity Scandal Confirmed by Sources,leader let space song mission close head. market good building worry authority candidate event book. — shocking claims celebrity scandal surface internet.,"(10000,[9058],[5.523458920524919])",0.0
F215,Secret Cure Confirmed by Sources,charge science store. assume walk blue. wind amount little provide figure need. — shocking claims secret cure surface internet.,"(10000,[4347],[5.117993812416755])",0.0
R176,New Report on Economic Growth,must stock hotel season audience. born article drug lot middle. increase among point add pay above. green dream human statement. experts discuss ongoing developments economic growth.,"(10000,[3859],[5.523458920524919])",1.0
F105,Hoax Confirmed by Sources,often fine position word. say act serve process place break trip. movie back science general. — shocking claims hoax surface internet.,"(10000,[41],[5.523458920524919])",0.0
F031,Miracle Drug Confirmed by Sources,others likely experience try. — shocking claims miracle drug surface internet.,"(10000,[7195],[5.523458920524919])",0.0
R206,New Report on Research,record shoulder hand find. bank serve identify speak dinner you. experts discuss ongoing developments research.,"(10000,[7444],[5.523458920524919])",1.0
F238,Secret Cure Confirmed by Sources,culture actually process smile treat parent. analysis evidence war management claim dark. — shocking claims secret cure surface internet.,"(10000,[7031],[5.523458920524919])",0.0
R027,New Report on Climate Change,trade risk us perform energy begin must. room attack despite share at. special meet green answer believe. life share quality arm color point like. experts discuss ongoing developments climate change.,"(10000,[4333],[5.523458920524919])",1.0
F169,Government Cover-Up Confirmed by Sources,music choice vote leg. movie set analysis head. — shocking claims government cover-up surface internet.,"(10000,[1714],[5.523458920524919])",0.0
F208,Aliens Confirmed by Sources,story author long upon rich occur. describe entire military blood wall quite. marriage party child company. — shocking claims aliens surface internet.,"(10000,[4883],[5.117993812416755])",0.0
F212,Miracle Drug Confirmed by Sources,data better. dog man bag full difference book must. tough cell value. — shocking claims miracle drug surface internet.,"(10000,[7272],[5.523458920524919])",0.0
F032,Hoax Confirmed by Sources,budget movie enter white thing song. catch lead change together sing how. — shocking claims hoax surface internet.,"(10000,[9535],[5.523458920524919])",0.0
F109,Hoax Confirmed by Sources,daughter tax movie democrat police. simple fall professor candidate serious various. — shocking claims hoax surface internet.,"(10000,[3063],[5.523458920524919])",0.0
R111,New Report on Policy,drop difference building bill cup example. election population support ball maybe value authority. father unit. experts discuss ongoing developments policy.,"(10000,[7810],[5.523458920524919])",1.0
F078,Aliens Confirmed by Sources,north trip team someone push defense control. production reality organization two blood quite out. — shocking claims aliens surface internet.,"(10000,[5864],[5.523458920524919])",0.0
R105,New Report on Budget Report,blue choose serve plan manager accept. international wear space radio. experts discuss ongoing developments budget report.,"(10000,[2414],[5.523458920524919])",1.0
F196,Government Cover-Up Confirmed by Sources,third contain night team budget. type clear plant. — shocking claims government cover-up surface internet.,"(10000,[6304],[5.523458920524919])",0.0
F118,Immortal Jellyfish Confirmed by Sources,short story important data together nothing affect offer. send nation husband become space. another cover garden see. — shocking claims immortal jellyfish surface internet.,"(10000,[3472],[5.523458920524919])",0.0
F077,Secret Cure Confirmed by Sources,law agency federal son listen available may. home student media example risk. door real life budget list bring weight nearly. — shocking claims secret cure surface internet.,"(10000,[8606],[5.523458920524919])",0.0
F070,Government Cover-Up Confirmed by Sources,mrs size always tough with. center southern likely poor carry. dream include end size garden. — shocking claims government cover-up surface internet.,"(10000,[8900],[5.117993812416755])",0.0
F041,Immortal Jellyfish Confirmed by Sources,society question fly foot go million three. spend economic. — shocking claims immortal jellyfish surface internet.,"(10000,[3775],[5.523458920524919])",0.0
R026,New Report on Policy,might edge ball operation second accept. might half successful car picture here. scene page financial thank. almost office beautiful chance allow consider. experts discuss ongoing developments policy.,"(10000,[3567],[5.523458920524919])",1.0
R207,New Report on Policy,discuss everyone accept likely against. experts discuss ongoing developments policy.,"(10000,[6037],[5.523458920524919])",1.0
F163,Secret Cure Confirmed by Sources,tv generation east center paper bar. skin front. pass tree back sign. — shocking claims secret cure surface internet.,"(10000,[7832],[5.523458920524919])",0.0
F171,Government Cover-Up Confirmed by Sources,maintain certain manager. attorney specific wonder story letter nature pressure. practice less north. — shocking claims government cover-up surface internet.,"(10000,[4883],[5.117993812416755])",0.0
F139,Immortal Jellyfish Confirmed by Sources,around fly along sort father hot. walk drop rich large. — shocking claims immortal jellyfish surface internet.,"(10000,[8357],[5.523458920524919])",0.0
F120,Miracle Drug Confirmed by Sources,pattern economy tree standard. structure various military money reach return. — shocking claims miracle drug surface internet.,"(10000,[4605],[5.523458920524919])",0.0
F146,Mind Control Confirmed by Sources,everybody hear government two agent happy. mind partner fear relationship suddenly section project. — shocking claims mind control surface internet.,"(10000,[7815],[5.523458920524919])",0.0
R115,New Report on Research,rather home different wall statement. experts discuss ongoing developments research.,"(10000,[2589],[5.523458920524919])",1.0
F039,Aliens Confirmed by Sources,type yet series first. behind also baby national southern. road sell beyond must draw big. — shocking claims aliens surface internet.,"(10000,[4347],[5.117993812416755])",0.0
F225,Hoax Confirmed by Sources,tonight data stand cell real section see. policy instead race watch mrs ask. toward feeling number make source. — shocking claims hoax surface internet.,"(10000,[4340],[5.523458920524919])",0.0
F140,Aliens Confirmed by Sources,business score team player. whose unit agreement economic drive whole. american baby school pay writer minute. — shocking claims aliens surface internet.,"(10000,[3459],[5.523458920524919])",0.0
F122,Mind Control Confirmed by Sources,fear base billion knowledge accept top majority. worker color couple daughter. — shocking claims mind control surface internet.,"(10000,[3203],[5.523458920524919])",0.0
R070,New Report on Budget Report,take report left later likely remain machine. cup follow whole contain. experts discuss ongoing developments budget report.,"(10000,[9670],[5.523458920524919])",1.0
F248,Celebrity Scandal Confirmed by Sources,always seat wear. various blood board kitchen training. — shocking claims celebrity scandal surface internet.,"(10000,[3795],[5.523458920524919])",0.0
R016,New Report on Technology Breakthrough,leg board resource huge sign million later us. line water rule. occur along nothing. half medical question. experts discuss ongoing developments technology breakthrough.,"(10000,[3633],[5.523458920524919])",1.0
R148,New Report on Technology Breakthrough,improve southern our. focus adult measure often. increase human couple follow adult. experts discuss ongoing developments technology breakthrough.,"(10000,[3395],[5.523458920524919])",1.0
R142,New Report on Budget Report,rise glass growth. live build size hospital head. experts discuss ongoing developments budget report.,"(10000,[7320],[5.523458920524919])",1.0
F141,Miracle Drug Confirmed by Sources,call system official about. fight city medical television. — shocking claims miracle drug surface internet.,"(10000,[6914],[5.523458920524919])",0.0
R076,New Report on Technology Breakthrough,race face direction sport improve quite. alone defense pay young unit. key camera store usually partner truth true. experts discuss ongoing developments technology breakthrough.,"(10000,[4750],[5.523458920524919])",1.0
R180,New Report on Budget Report,garden always food town chance fear. positive part history. experts discuss ongoing developments budget report.,"(10000,[1429],[5.523458920524919])",1.0
F126,Aliens Confirmed by Sources,attention true paper. — shocking claims aliens surface internet.,"(10000,[7733],[5.523458920524919])",0.0
R134,New Report on Economic Growth,really sing much front challenge dinner. college long lawyer officer event. offer see base station safe entire. experts discuss ongoing developments economic growth.,"(10000,[6807],[5.117993812416755])",1.0
F132,Mind Control Confirmed by Sources,save finally part likely surface defense. stuff character draw choose term. family despite return huge effect toward upon. — shocking claims mind control surface internet.,"(10000,[956],[5.523458920524919])",0.0
F230,Immortal Jellyfish Confirmed by Sources,management attack doctor team million at. sing learn indeed learn crime. — shocking claims immortal jellyfish surface internet.,"(10000,[5072],[5.117993812416755])",0.0
F243,Aliens Confirmed by Sources,range affect book wife end score consumer. machine mr keep debate nor. — shocking claims aliens surface internet.,"(10000,[4023],[5.523458920524919])",0.0
R191,New Report on Budget Report,material never population could. whole quite situation arrive million make. experts discuss ongoing developments budget report.,"(10000,[5006],[5.523458920524919])",1.0
R130,New Report on Public Health,minute ten bit late important. artist tend identify. debate one fish hit of. experts discuss ongoing developments public health.,"(10000,[445],[5.523458920524919])",1.0
F081,Mind Control Confirmed by Sources,wait word return physical land little. coach edge protect brother late many. listen force fine bill scene. — shocking claims mind control surface internet.,"(10000,[6407],[5.523458920524919])",0.0
R209,New Report on Technology Breakthrough,doctor together final sport city tv according. choice reduce blue often feel wear interest. experts discuss ongoing developments technology breakthrough.,"(10000,[3468],[5.523458920524919])",1.0
F228,Hoax Confirmed by Sources,career possible design say. poor see administration exist campaign seem oil. official address resource into. — shocking claims hoax surface internet.,"(10000,[3706],[5.523458920524919])",0.0
R030,New Report on Budget Report,local traditional case hold year strong campaign performance. raise treat simple early end. experts discuss ongoing developments budget report.,"(10000,[2464],[5.523458920524919])",1.0
R214,New Report on Education,actually party security among. person black maintain anything future by. dark research thank piece. experts discuss ongoing developments education.,"(10000,[771],[5.523458920524919])",1.0
R175,New Report on Economic Growth,turn fall dark along. process artist fish appear. character property contain involve college story interesting. attorney dark sit room. experts discuss ongoing developments economic growth.,"(10000,[221],[5.523458920524919])",1.0
